@relation arff_xerces-1.2

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {clean,buggy}

@data
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818,0.571429,1,6,4.571429,1,0.8571,clean
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1,1,clean
13,1,0,0,13,78,0,0,13,2,13,0,0,0,0.461538,0,0,0,1,1,clean
7,4,0,2,11,21,0,2,7,2,43,0,0,0.94,0.571429,0,0,5.142857,1,0.8571,clean
18,2,1,7,79,109,2,5,11,0.588235,1196,0.5,0,0.823529,0.186275,1,8,65.333333,37,7.1111,clean
9,2,0,7,23,0,2,5,2,0.375,147,1,1,0.533333,0.355556,1,2,15.111111,2,0.8889,clean
19,4,0,2,24,171,0,2,19,2,105,0,0,0.839286,0.394737,0,0,4.526316,1,0.9474,clean
46,1,0,4,111,683,0,4,27,0.838889,2103,1,2,0,0.137778,0,0,44.543478,19,4.0435,clean
15,4,0,3,38,105,1,2,15,2,195,0,0,0.87037,0.32,1,1,12,6,1.7333,clean
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,clean
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,clean
8,2,0,7,13,0,7,0,7,0.767857,284,1,0,0.5625,0.40625,1,2,33.5,2,1,clean
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488,0.6,1,4,4.6,1,0.8,clean
2,1,0,0,17,1,0,0,2,2,103,0,0,0,0.5,0,0,50,10,5,clean
9,4,0,2,13,36,0,2,9,2,52,0,0,0.921569,0.555556,1,1,4.777778,1,0.8889,clean
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.7,0,0,0,1,1,clean
38,1,0,0,38,703,0,0,38,2,38,0,0,0,0.355263,0,0,0,1,1,clean
30,1,0,52,50,67,49,4,26,0.829023,2121,0.916667,2,0,0.338889,0,0,68.9,9,3.1667,clean
11,1,1,1,18,15,1,0,11,0.5,102,1,0,0,0.431818,0,0,8.090909,1,0.9091,clean
3,3,0,0,4,1,0,0,2,0.5,325,0,0,0.974359,1,0,0,107,1,0.3333,clean
49,1,9,16,87,866,15,11,2,0.995139,2172,0.366667,20,0,0.1875,0,0,42.102041,24,2.2857,clean
5,2,0,5,11,0,2,3,1,0.25,60,1,1,0.666667,0.45,1,2,10.8,1,0.8,clean
36,4,0,6,58,630,1,6,35,1,471,1,2,0.728682,0.214286,0,0,12.027778,7,2,clean
24,1,0,0,24,276,0,0,24,1.043478,28,0,0,0,0.270833,0,0,0,1,1,clean
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,clean
1,1,0,0,2,0,0,0,1,2,4,0,0,0,1,0,0,3,0,0,clean
7,2,0,7,27,15,1,6,6,0.740741,393,1,1,0.444444,0.333333,1,1,53.857143,1,0.7143,clean
11,1,0,5,37,0,0,5,11,0.716667,332,1,3,0,0.318182,0,0,28.636364,1,0.9091,clean
21,4,0,3,28,210,0,3,21,2,118,0,0,0.803922,0.314286,1,7,4.619048,1,0.9524,clean
5,4,0,2,10,10,0,2,5,2,52,0,0,0.959184,0.6,0,0,9.4,3,1.6,clean
8,1,0,9,8,28,8,1,8,2,8,0,0,0,0.583333,0,0,0,1,1,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
13,4,0,2,21,78,0,2,13,2,103,0,0,0.886792,0.403846,0,0,6.923077,3,1.2308,clean
8,2,0,5,15,26,1,4,7,0.785714,56,1,1,0.4,0.285714,0,0,5.75,1,0.75,clean
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.5,0,0,4.666667,1,0.6667,clean
3,1,0,7,3,3,7,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,clean
17,4,0,3,23,136,0,3,17,0.9375,98,1,1,0.854545,0.490196,0,0,4.705882,2,1,clean
17,2,0,3,34,0,1,2,16,0.4625,403,1,0,0.515152,0.183007,1,15,22.411765,8,2.2353,clean
3,5,0,4,9,0,1,4,1,0.75,44,0.5,0,0.969231,0.555556,3,11,13,2,1,clean
3,1,0,2,3,3,2,0,3,2,3,0,0,0,0.5,0,0,0,1,1,clean
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111,0.555556,1,5,4.555556,1,0.8889,clean
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666667,1,0.6667,clean
6,1,0,8,12,3,6,2,6,0.984615,112,0,2,0,0.5,1,1,13.333333,1,0.6667,clean
7,2,0,8,30,17,1,7,6,0.740741,608,1,2,0.444444,0.333333,0,0,84.571429,1,0.7143,clean
10,1,0,0,10,45,0,0,10,2,10,0,0,0,0.75,0,0,0,1,1,clean
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.25,0,0,0,1,1,clean
4,2,0,4,8,4,0,4,3,0.666667,31,0,1,0.666667,0.444444,0,0,6.5,1,0.5,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
50,1,1,15,105,711,2,13,3,0.850863,3171,0.076923,0,0,0.194286,0,0,61.64,55,2.48,clean
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666667,1,0.6667,clean
30,2,0,11,64,0,1,10,22,0.522989,2599,0.833333,3,0.2,0.201149,1,2,85.233333,4,1.3,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,clean
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,clean
17,4,0,2,23,136,0,2,17,2,96,0,0,0.854545,0.397059,0,0,4.647059,1,0.9412,clean
4,3,0,5,13,0,1,5,1,0.666667,60,0.5,0,0.952381,0.5,2,7,13.5,2,1,clean
7,4,0,2,12,21,0,2,7,2,39,0,0,0.94,0.428571,0,0,4.571429,1,0.8571,clean
31,2,0,15,60,0,1,14,24,0.813725,2556,0.647059,3,0.194444,0.188889,1,4,80.903226,5,1.2581,clean
3,1,0,0,8,3,0,0,2,2,25,0,0,0,0.333333,0,0,7.333333,1,0.6667,clean
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.75,0,0,0,1,1,clean
4,4,0,3,8,6,0,3,4,1,32,1,1,0.969072,0.583333,0,0,6.75,2,1,clean
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1,clean
8,4,0,17,12,0,16,1,8,0.285714,64,1,0,0.818182,0.4375,0,0,6.75,1,0.5,clean
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.375,0,0,0,1,1,clean
4,3,0,6,17,0,1,6,1,0.666667,75,0.5,0,0.96,0.5,2,8,17.25,3,1.25,clean
3,4,1,3,4,3,2,2,3,1.5,13,0,0,0.967742,0.555556,1,4,3,1,0.6667,clean
3,4,0,2,6,3,1,2,3,2,17,0,0,0.979167,0.666667,0,0,4.666667,1,0.6667,clean
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.354167,0,0,0,1,1,clean
3,3,0,5,12,0,1,5,1,0.75,59,0.5,0,0.961538,0.555556,2,3,18,1,0.6667,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,clean
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1,1,clean
3,3,1,3,4,3,2,2,3,1.5,13,0,0,0.964286,0.555556,1,4,3,1,0.6667,clean
3,4,0,4,9,0,1,4,1,0.75,44,0.5,0,0.967742,0.555556,3,12,13,2,1,clean
23,4,0,3,26,253,0,3,23,2,127,0,0,0.788462,0.521739,1,6,4.521739,1,0.9565,clean
13,4,0,3,18,78,0,3,13,2,73,0,0,0.87234,0.403846,1,6,4.615385,1,0.9231,clean
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,1,clean
27,4,0,2,33,351,0,2,27,2,151,0,0,0.783333,0.388889,0,0,4.592593,1,0.963,clean
22,1,0,0,43,127,0,0,20,0.698413,161,0,3,0,0.15035,0,0,6.181818,2,0.9545,clean
3,1,0,6,7,1,6,0,0,0.5,42,0,0,0,0.5,0,0,11.666667,2,0.6667,clean
9,3,0,5,16,0,0,5,0,0.579545,1583,1,0,0.826087,0.366667,1,3,173.666667,1,0.8889,clean
31,4,0,3,46,465,1,2,31,2,259,0,0,0.758065,0.309677,0,0,7.354839,6,1.3871,clean
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
6,1,0,5,6,15,3,2,6,2,6,0,0,0,0.375,0,0,0,1,1,clean
3,1,0,5,3,3,5,0,3,2,3,0,0,0,0.583333,0,0,0,1,1,clean
39,2,0,10,72,277,1,9,2,1,804,1,0,0.571429,0.184211,1,12,19.461538,12,1.5641,clean
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,clean
8,1,0,1,14,0,1,0,5,0.142857,574,0,0,0,0.520833,0,0,70.375,8,5.625,clean
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,clean
11,3,35,39,20,55,36,4,7,2,93,0,0,0.878049,0.436364,2,3,7.454545,3,1.2727,clean
12,2,0,7,42,50,1,6,7,0.710227,728,1,3,0.285714,0.208333,0,0,58.333333,1,0.8333,clean
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
4,1,0,1,5,0,1,0,0,0,28,1,0,0,0.625,0,0,5.75,2,1,clean
2,2,0,4,10,1,1,3,1,2,76,0,0,0.75,0.625,2,2,37,11,5.5,clean
13,1,0,0,30,4,0,0,11,0.733333,238,0.8,2,0,0.375,0,0,16.923077,4,1.4615,clean
8,1,1,3,20,22,1,3,6,0.928571,108,0.5,0,0,0.285714,0,0,12.25,1,0.75,clean
4,1,0,36,4,6,36,0,4,2,4,0,0,0,0.75,0,0,0,1,1,clean
7,2,0,8,27,17,1,7,6,0.766667,207,0.8,3,0.444444,0.333333,0,0,27.857143,1,0.7143,clean
3,1,0,10,13,0,5,5,2,0.166667,167,1,2,0,0.5,0,0,53.666667,1,0.3333,clean
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.375,0,0,0,1,1,clean
13,4,0,3,16,78,0,3,13,2,72,0,0,0.87234,0.538462,1,4,4.538462,1,0.9231,clean
3,3,0,4,8,0,1,4,1,0.75,40,0.5,0,0.960784,0.555556,2,7,11.666667,1,0.6667,clean
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,clean
15,4,0,3,20,105,0,3,15,2,84,0,0,0.854167,0.4,1,4,4.6,1,0.9333,clean
1,5,0,1,2,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,buggy
8,1,1,0,16,14,0,0,6,0.785714,117,1,0,0,0.571429,0,0,13.125,1,0.75,buggy
22,1,1,9,48,41,6,3,9,0.843537,579,0.857143,1,0,0.227273,0,0,25,7,2.2727,buggy
42,1,0,11,52,695,11,0,42,0.899187,498,1,0,0,0.257937,0,0,10.5,12,1.6429,buggy
8,1,1,0,27,28,0,0,7,2,128,0,0,0,0.333333,0,0,15,1,0.875,buggy
7,2,1,5,12,15,3,3,7,0.916667,80,0.75,0,0.88,0.52381,1,4,9.857143,3,1.8571,buggy
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.428571,0,0,0,1,1,buggy
16,4,2,13,46,102,10,6,14,0.933333,288,0.5,0,0.849462,0.34375,3,18,16.875,11,2.375,buggy
29,4,4,17,70,124,12,9,24,0.75,598,0.666667,1,0.73,0.337931,2,11,19.517241,6,2.4828,buggy
6,3,2,9,21,15,6,4,6,1.2,90,0,0,0.915254,0.333333,1,4,13.833333,2,1.1667,buggy
2,3,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,buggy
1,5,1,1,2,0,1,0,1,2,8,0,0,1,1,0,0,5,0,0,buggy
6,3,1,4,18,3,2,3,4,0.8,192,0.666667,0,0.9375,0.611111,3,3,30.5,3,1.3333,buggy
2,2,0,1,6,1,0,1,2,2,13,0,0,0.928571,1,0,0,5.5,1,0.5,buggy
10,1,1,0,15,45,0,0,9,2,53,0,0,0,0.228571,0,0,4.3,1,0.9,buggy
41,2,0,13,75,0,1,12,22,0.608824,7413,0.882353,3,0.152174,0.170833,1,4,179.390244,2,1.0488,buggy
11,1,1,3,13,35,3,0,11,0.9,87,0.1,2,0,0.393939,0,0,6,1,0.9091,buggy
6,1,2,5,18,13,3,3,5,0.8,127,0,1,0,0.533333,0,0,20,14,3.3333,buggy
62,1,0,24,130,753,10,17,39,0.850198,2272,0.862069,12,0,0.138249,0,0,35.177419,6,1.3226,buggy
7,1,0,1,9,13,1,0,4,0.875,208,1,0,0,0.25,0,0,28.142857,4,1.5714,buggy
5,2,0,2,13,0,1,1,3,0.5,81,1,1,0.863636,0.6,1,1,14.6,1,0.6,buggy
8,1,1,0,16,14,0,0,6,0.785714,115,1,0,0,0.571429,0,0,12.875,1,0.75,buggy
6,3,1,4,18,3,2,3,4,0.8,165,0.666667,0,0.947368,0.611111,3,3,26,3,1.3333,buggy
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1,buggy
2,2,0,1,6,1,0,1,2,2,13,0,0,0.958333,1,0,0,5.5,1,0.5,buggy
48,2,1,10,122,568,2,8,41,0.902128,1384,1,6,0.737143,0.141337,2,9,27.625,3,1.0625,buggy
1,6,0,17,2,0,16,1,1,2,6,0,0,1,1,0,0,5,0,0,buggy
13,2,0,7,52,58,1,6,8,0.769841,1337,1,3,0.266667,0.2,0,0,100.230769,4,1.0769,buggy
5,3,0,0,6,8,0,0,5,0,34,1,0,0.944444,0.6,0,0,5.6,1,0.2,buggy
13,1,0,2,24,8,1,2,9,0.6875,374,1,4,0,0.307692,0,0,27.153846,11,4.1538,buggy
33,2,2,16,70,0,3,14,20,0.565625,3041,1,2,0.184211,0.174479,1,3,90.848485,2,1.0606,buggy
25,3,3,13,67,34,3,11,14,0.638889,1120,0.833333,3,0.684932,0.205,2,22,43.56,11,2.28,buggy
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,buggy
25,2,5,14,68,34,5,11,14,0.638889,1120,0.833333,3,0.656716,0.205,1,17,43.56,11,2.28,buggy
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.46875,0,0,0,1,1,buggy
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.645833,0,0,0,1,1,buggy
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,buggy
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.666667,0,0,0,1,1,buggy
10,1,0,0,10,45,0,0,10,1.111111,13,0,0,0,0.4,0,0,0,1,1,buggy
1,4,1,0,2,0,0,0,1,2,24,0,0,1,1,0,0,7,0,0,buggy
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,buggy
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,buggy
10,2,0,8,43,25,1,8,5,2,592,0,0,0.571429,0.328571,1,7,58.2,13,2.8,buggy
6,2,0,7,8,0,6,1,6,0.981818,62,0,1,0.642857,0.375,0,0,7.5,1,0.8333,buggy
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,buggy
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.777778,0,0,0,1,1,buggy
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,buggy
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.6,0,0,0,1,1,buggy
41,1,0,4,85,0,1,4,26,0.796875,2564,0,7,0,0.222222,0,0,61.146341,11,3.0244,buggy
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,buggy
13,1,0,13,52,30,1,12,7,0.757576,1444,1,7,0,0.307692,0,0,108.384615,3,1.0769,buggy
86,1,0,46,255,1993,8,44,51,0.943103,6176,0.965517,38,0,0.101329,0,0,69.465116,17,1.5581,buggy
17,1,0,0,17,136,0,0,17,2,17,0,0,0,0.455882,0,0,0,1,1,buggy
7,1,0,0,7,21,0,0,7,2,7,0,0,0,1,0,0,0,1,1,buggy
1,4,0,0,2,0,0,0,1,2,10,0,0,1,1,0,0,7,0,0,buggy
25,1,0,0,25,300,0,0,25,1.041667,37,0,0,0,0.33,0,0,0,1,1,buggy
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,buggy
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,buggy
1,1,0,0,1,0,0,0,1,2,17,0,0,0,1,0,0,0,1,1,buggy
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,buggy
14,3,3,10,41,17,3,7,11,0.717949,333,0.666667,1,0.806452,0.480769,1,2,22.571429,6,1.5714,buggy
6,1,0,0,6,15,0,0,6,2,6,0,0,0,1,0,0,0,1,1,buggy
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,buggy
13,1,0,0,13,78,0,0,13,2,13,0,0,0,0.538462,0,0,0,1,1,buggy
62,4,3,53,161,1649,48,25,49,0.92623,1344,0.916667,2,0.580882,0.155107,2,19,20.483871,23,1.9516,buggy
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,buggy
66,1,3,25,106,1829,21,9,36,0.967521,1123,0.833333,1,0,0.11655,0,0,15.742424,31,2.2727,buggy
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,buggy
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.4,0,0,0,1,1,buggy
3,1,0,0,5,1,0,0,2,0.5,14,0,0,0,0.5,0,0,3.333333,1,0.3333,buggy
66,1,0,27,209,1255,4,26,8,0.769231,8696,0.962963,9,0,0.154872,0,0,130.348485,25,1.697,buggy
