@relation arff_tomcat

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute bug {clean,buggy}

@data
55,1,0,1,56,1485,1,0,54,1.018519,329,0,0,0,0.5,0,0,3.909091,1,0.9818,clean
37,2,0,39,175,660,2,0,30,0.944444,1350,1,0,0.539474,0.433333,0,0,35.405405,4,1.1081,clean
5,2,0,8,16,2,1,0,4,1.041667,88,0.166667,1,0.625,0.625,0,0,15.4,1,0.6,clean
7,1,0,0,8,21,0,0,7,1.166667,20,0,0,0,0.428571,0,0,1.571429,1,0.8571,clean
38,1,0,5,54,227,1,0,7,0.776216,3880,0.16,1,0,0.405405,0,0,100.447368,95,7.8947,clean
10,1,0,1,11,45,0,0,10,1.111111,19,0,0,0,0.3,0,0,0.3,1,0.9,clean
3,1,0,2,5,1,1,0,2,0.5,16,0,1,0,0.555556,0,0,4,1,0.6667,clean
12,1,0,4,12,66,3,0,12,2,12,0,0,0,0.416667,0,0,0,1,1,clean
4,5,0,2,13,0,0,0,4,0,58,1,0,0.957746,0.625,1,1,13.25,1,0.75,clean
3,1,1,6,6,3,1,0,2,2,16,0,0,0,0.666667,0,0,4.333333,1,0.6667,clean
8,4,0,6,27,24,0,0,7,0.857143,90,0.5,0,0.907692,0.285714,2,5,10,3,1,clean
4,2,0,3,11,0,2,0,4,0,60,1,0,0.8,0.625,0,0,13.75,2,1,clean
3,1,0,3,11,1,1,0,2,0.5,342,1,0,0,0.5,0,0,112.666667,2,0.6667,clean
6,1,0,6,17,9,6,0,5,0.6,150,1,0,0,0.2,0,0,23.5,1,0.6667,clean
15,3,0,6,35,19,1,0,14,0.514286,209,1,3,0.409091,0.186667,1,1,12.6,3,1,clean
8,2,0,0,47,0,0,0,5,0.371429,384,1,0,0.727273,0.458333,1,3,46.375,4,1.625,clean
1,1,0,2,1,0,2,0,0,2,298,0,0,0,0,0,0,240,0,0,clean
11,1,0,14,16,0,13,0,11,0.6,144,1,0,0,0.727273,0,0,11.727273,4,1.0909,clean
5,1,0,0,5,10,0,0,5,2,5,0,0,0,0.4,0,0,0,1,1,clean
15,1,0,0,24,61,0,0,15,0.818182,257,0.909091,0,0,0.35,0,0,15.4,3,0.9333,clean
7,4,0,0,8,0,0,0,7,0.5,76,1,1,0.857143,0.535714,0,0,9.428571,2,0.5714,clean
4,3,0,2,8,2,2,0,4,0.666667,33,1,1,0.921053,0.5,0,0,6.75,1,0.75,clean
1,1,0,0,2,0,0,0,1,2,41,0,0,0,1,0,0,3,0,0,clean
13,1,0,6,15,64,6,0,12,0.869048,390,1,0,0,0.333333,0,0,28.461538,1,0.8462,clean
9,3,0,2,16,0,1,0,6,0.125,56,1,1,0.714286,0.333333,2,4,5.111111,1,0.8889,clean
7,1,0,11,35,17,3,0,2,1.055556,484,0.166667,1,0,0.333333,0,0,66.428571,34,10,clean
1,1,0,16,1,0,15,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
26,1,0,14,76,139,2,0,12,0.765926,2884,0.925926,6,0,0.145604,0,0,108.884615,39,2.4231,clean
10,3,0,10,56,25,0,0,3,0.777778,514,1,1,0.857143,0.333333,1,3,49.9,19,3.5,clean
5,1,0,0,6,2,0,0,5,0.75,36,1,0,0,0.4,0,0,5.4,1,0.8,clean
7,1,0,0,16,0,0,0,7,0,63,1,0,0,0.571429,0,0,7.857143,2,1.2857,clean
3,3,0,4,24,3,1,0,3,2,161,0,0,0.95122,0.666667,1,2,52.666667,1,0.6667,clean
7,3,1,0,11,19,0,0,6,0.833333,34,1,1,0.869565,0.428571,0,0,3.714286,1,0.8571,clean
21,1,0,7,71,122,3,0,14,0.853846,1068,1,2,0,0.166667,0,0,49.238095,14,3.7143,clean
3,1,0,2,3,3,1,0,3,2,3,0,0,0,0.5,0,0,0,1,1,clean
32,1,2,0,63,0,0,0,32,0,185,1,1,0,0.335938,0,0,4.75,2,1,clean
25,2,0,11,55,6,6,0,22,0.510417,786,1,0,0.488889,0.256944,1,1,30.28,6,1.72,clean
20,1,0,0,53,48,0,0,18,0.602339,1126,1,0,0,0.31,0,0,54.85,6,1.65,clean
13,1,1,13,32,60,13,0,10,0.979167,210,0,1,0,0.208333,0,0,14.230769,5,1.3077,clean
5,3,1,0,8,4,0,0,5,0.5,31,1,0,0.944444,0.6,0,0,5,1,0.2,clean
33,1,3,14,77,488,3,0,17,0.927083,702,1,0,0,0.196023,0,0,19.909091,25,2.8182,clean
44,4,6,11,102,844,8,0,36,0.927497,1083,0.882353,0,0.575758,0.25969,1,1,23.227273,16,1.9318,clean
3,1,0,6,9,0,4,0,3,0.1875,101,0,2,0,1,0,0,30,1,0.6667,clean
32,3,0,2,45,426,1,0,28,0.290323,265,1,1,0.655172,0.167155,2,12,7.1875,2,1.125,clean
4,2,0,9,18,0,2,0,4,0,507,1,0,0.666667,0.5,1,1,125.25,3,0.75,clean
14,2,0,9,57,0,0,0,13,0.769231,511,1,1,0.773585,0.846154,0,0,35,2,1.5,clean
14,1,0,3,29,13,0,0,11,0.759615,453,1,2,0,0.365385,0,0,30.785714,6,2.3571,clean
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,clean
2,1,0,4,14,1,2,0,2,2,87,0,0,0,0.6,0,0,42.5,4,2,clean
8,4,0,3,17,28,3,0,8,1.142857,102,1,0,0.901639,0.5,0,0,11.625,6,1.375,clean
2,1,0,1,14,1,0,0,2,2,104,0,0,0,0.6,0,0,51,1,0.5,clean
6,1,0,14,29,0,11,0,2,0.828571,309,1,2,0,0.333333,0,0,49.333333,5,1.6667,clean
4,1,0,3,20,0,3,0,4,0.666667,78,0.5,0,0,0.583333,0,0,18,3,1,clean
21,1,0,1,55,68,1,0,19,0.622222,1188,1,0,0,0.253968,0,0,55.142857,6,1.8095,clean
8,1,0,0,20,6,0,0,7,0.5,564,0.5,0,0,0.785714,0,0,69.25,3,1.25,clean
11,2,0,2,15,37,1,0,11,1.1,230,0,0,0.545455,0.333333,1,9,19.818182,3,0.9091,clean
1,1,0,17,1,0,15,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
2,2,0,5,11,1,1,0,2,2,44,0,0,0.916667,0.666667,0,0,21,1,0.5,clean
53,1,0,14,121,884,7,0,41,0.894918,1074,0.821429,5,0,0.109467,0,0,18.735849,11,1.7547,clean
10,1,0,7,10,45,6,0,10,2,10,0,0,0,0.35,0,0,0,1,1,clean
20,1,0,11,61,154,5,0,16,0.804511,695,0.142857,2,0,0.270677,0,0,33.4,22,3.75,clean
5,4,0,1,24,2,1,0,5,0.75,133,1,0,0.953488,0.4,3,5,24.6,3,1.2,clean
40,2,0,11,111,380,0,0,35,0.845039,1771,1,0,0.24,0.352564,1,5,42.7,4,1.1,clean
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,clean
7,1,0,0,16,0,0,0,7,0,63,1,0,0,0.571429,0,0,7.857143,2,1.2857,clean
8,2,0,9,11,16,6,0,7,0.714286,56,1,4,0.642857,0.357143,0,0,5.5,2,0.75,clean
11,1,0,2,19,37,0,0,9,0.7,205,0.75,0,0,0.375,0,0,16.909091,4,1.0909,clean
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.625,0,0,0,1,1,clean
5,1,0,3,10,10,3,0,4,1.25,51,1,0,0,0.314286,0,0,9,1,0.8,clean
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.466667,0,0,0,1,1,clean
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,clean
8,2,0,0,37,0,0,0,7,1.071429,273,1,0,0.538462,0.904762,0,0,31.625,2,1,clean
25,1,11,19,41,272,17,0,25,0.986979,206,0.5625,2,0,0.133333,0,0,6.6,3,1.04,clean
8,2,0,3,15,0,2,0,8,0.571429,125,1,0,0.631579,0.6875,0,0,14.25,6,1.5,clean
15,2,0,15,55,71,1,0,12,0.887755,630,1,1,0.606061,0.232143,0,0,40.533333,1,0.8667,clean
3,1,0,7,3,3,7,0,3,2,3,0,0,0,0.555556,0,0,0,1,1,clean
11,1,0,9,20,29,8,0,10,0.72,166,1,1,0,0.4,0,0,13.636364,4,1.1818,clean
6,1,0,1,27,15,0,0,4,1.2,223,1,0,0,0.3,0,0,36,12,3.8333,clean
21,3,3,7,44,2,3,0,12,0.545,317,0.8,0,0.649123,0.309524,1,3,13.619048,4,1.5238,clean
8,1,9,0,18,28,0,0,7,1.142857,55,0,0,0,0.55,0,0,5.625,4,1.25,clean
36,1,0,11,94,464,3,0,31,0.561905,970,1,1,0,0.310204,0,0,25.777778,1,0.9167,clean
2,1,0,2,11,1,0,0,2,2,203,0,0,0,0.75,0,0,100.5,2,1,clean
3,1,0,6,6,3,1,0,2,2,16,0,0,0,0.666667,0,0,4.333333,1,0.6667,clean
10,2,0,0,20,0,0,0,10,0.444444,68,1,2,0.5,0.242857,0,0,5.6,2,1,clean
2,1,0,1,42,1,0,0,2,2,361,0,0,0,0.6,0,0,179.5,1,0.5,clean
4,1,0,6,18,0,1,0,4,0.5,168,1,2,0,0.4375,0,0,40.5,11,3.25,clean
9,1,0,1,15,36,1,0,2,2,493,0,0,0,0.5,0,0,53.777778,1,0.8889,clean
39,2,1,26,118,433,1,0,34,0.868421,1231,1,4,0.446154,0.137652,1,5,30.282051,14,2.7436,clean
3,1,0,5,25,0,0,0,2,1.1,172,1,1,0,0.75,0,0,54.666667,7,2.3333,clean
5,3,0,5,10,0,2,0,5,2,38,0,0,0.906977,0.55,0,0,6.6,1,0.8,clean
3,2,0,7,22,0,1,0,3,0.5,128,1,0,0.846154,0.777778,0,0,41,1,0.6667,clean
14,1,0,29,14,91,26,0,14,2,14,0,0,0,0.214286,0,0,0,1,1,clean
2,1,0,5,6,1,1,0,2,2,16,0,0,0,0.5,0,0,7,1,0.5,clean
34,2,0,11,94,439,3,0,28,0.737374,696,1,1,0.684211,0.170996,1,15,19.382353,6,1.3529,clean
3,2,0,2,8,0,1,0,3,0.25,48,1,2,0.333333,0.555556,0,0,14.333333,3,1.3333,clean
69,1,2,15,164,1874,3,0,65,0.944497,1513,1,2,0,0.120098,0,0,20.478261,7,1.7246,clean
3,4,0,109,6,3,109,0,3,2,16,0,0,1,0.777778,0,0,4.333333,0,0,clean
1,3,0,1,2,0,0,0,1,2,4,0,0,1,1,0,0,3,0,0,clean
4,5,0,2,11,0,0,0,4,0,40,1,0,0.957746,0.625,1,1,8.75,1,0.75,clean
9,1,0,8,26,32,7,0,7,0.5,230,1,0,0,0.625,0,0,24.333333,5,1.4444,clean
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,clean
9,3,0,12,66,0,0,0,7,0.7125,461,1,1,0.895522,0.270833,0,0,49.111111,11,2.6667,clean
5,1,0,34,5,10,32,0,5,1.25,14,0,0,0,0.7,0,0,0,1,1,clean
18,1,0,21,18,153,19,0,18,1.058824,20,0,0,0,0.518519,0,0,0,1,1,clean
10,2,0,0,46,31,0,0,8,0.777778,330,1,0,0.5,0.611111,2,2,31.8,6,1.6,clean
3,3,0,2,7,0,2,0,3,0,24,1,0,0.909091,0.666667,2,2,6.666667,1,0.6667,clean
13,1,0,16,13,78,14,0,13,2,13,0,0,0,0.292308,0,0,0,1,1,clean
4,1,0,2,16,4,0,0,2,0.666667,863,1,0,0,0.875,0,0,213.75,10,4,clean
12,2,0,4,45,26,1,0,12,0.480519,337,1,1,0.84058,0.266667,1,8,26.5,4,1.3333,clean
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,clean
8,1,0,25,14,22,25,0,7,0.142857,113,1,0,0,0.380952,0,0,13,1,0.75,clean
2,2,0,3,10,1,0,0,2,2,38,0,0,0.97619,0.75,1,1,18,1,0.5,clean
9,1,0,2,10,36,0,0,9,2,12,0,0,0,0.377778,0,0,0.333333,1,0.8889,clean
3,2,0,6,17,1,1,0,3,2,68,0,0,0.846154,0.666667,0,0,21.666667,1,0.6667,clean
3,1,3,0,4,3,0,0,3,2,6,0,0,0,0.666667,0,0,1,1,0.6667,clean
2,2,1,2,5,1,1,0,2,2,10,0,0,0.97619,1,0,0,4,1,0.5,clean
2,2,1,0,4,1,0,0,2,2,10,0,0,0.666667,0.75,0,0,4,1,0.5,clean
20,2,0,4,52,114,1,0,19,0.511278,774,1,0,0.55,0.305556,1,4,37.35,4,0.7,clean
35,1,0,4,87,573,1,0,31,0.544118,373,0.5,1,0,0.343137,0,0,9.485714,1,0.9143,clean
3,1,0,5,8,3,0,0,2,2,26,0,0,0,0.333333,0,0,7.666667,1,0.6667,clean
38,1,0,7,85,0,5,0,36,0.067568,540,1,2,0,0.254826,0,0,13.157895,3,1.7632,clean
6,5,0,2,18,3,0,0,5,0.8,96,1,0,0.951923,0.555556,1,1,14.666667,1,0.8333,clean
7,4,0,4,12,11,4,0,7,0.166667,77,1,0,0.85,0.52381,1,2,9.714286,4,0.8571,clean
6,1,0,9,18,9,8,0,4,0.8,1423,0.333333,1,0,0.25,0,0,235.666667,15,4.1667,clean
2,1,0,5,5,0,4,0,2,0,69,0,5,0,1,0,0,29,1,0.5,clean
26,1,0,7,66,0,1,0,23,0.544,923,1,1,0,0.217143,0,0,34.307692,6,2.3077,clean
3,1,0,4,4,3,4,0,3,1.4375,23,0,2,0,0.5,0,0,4,2,1,clean
4,1,0,10,17,0,2,0,2,0.833333,85,0.5,1,0,0.333333,0,0,19.25,1,0.5,clean
2,2,0,2,4,0,1,0,2,0,21,1,0,0.916667,0.666667,0,0,9,1,0.5,clean
29,1,0,9,67,316,3,0,2,0.559524,960,1,3,0,0.210728,0,0,31.793103,2,1,clean
11,2,0,14,37,13,1,0,7,0.84,237,1,2,0.842105,0.5,1,5,20.090909,9,1.9091,clean
3,3,0,4,8,3,1,0,3,2,40,0,0,0.95122,0.666667,1,1,12.333333,1,0.6667,clean
34,2,0,11,113,411,1,0,25,0.897597,1577,1,2,0.384615,0.198653,0,0,44.529412,33,2.7647,clean
2,1,0,2,11,1,0,0,2,2,265,0,0,0,0.75,0,0,131.5,3,1.5,clean
3,1,0,5,6,0,5,0,3,1.142857,40,0,0,0,0.583333,1,1,10,3,1.3333,clean
4,1,0,2,10,0,1,0,2,0.266667,83,0,2,0,0.5,0,0,18.5,3,1.5,clean
21,1,0,5,75,118,0,0,15,0.838889,720,1,1,0,0.26,0,0,32.857143,7,1.4286,clean
1,1,0,3,1,0,3,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
3,1,8,12,4,1,10,0,3,0.5,13,1,0,0,0.666667,0,0,3,1,0.6667,clean
16,1,0,4,22,68,4,0,16,0.847619,131,1,0,0,0.71875,0,0,6.75,1,0.9375,clean
2,1,0,2,10,1,0,0,2,2,273,0,0,0,0.75,0,0,135.5,2,1,clean
11,2,0,0,46,39,0,0,8,0.55,401,1,1,0.4375,0.424242,1,2,35.272727,5,1.7273,clean
11,1,0,3,36,5,1,0,10,0.625,245,1,1,0,0.409091,0,0,20.909091,6,2.3636,clean
16,1,0,13,34,0,13,0,16,0.628571,412,0.857143,0,0,0.375,0,0,24.3125,3,1.875,clean
7,1,0,1,8,21,0,0,7,2,10,0,0,0,0.357143,0,0,0.428571,1,0.8571,clean
62,2,0,11,143,1471,1,0,43,0.929904,1875,0.965517,0,0.440367,0.233871,2,6,28.774194,15,1.5968,clean
12,1,0,1,16,14,1,0,12,0.727273,139,1,0,0,0.708333,0,0,10.166667,5,1.25,clean
6,1,0,2,19,0,0,0,5,0.3,90,1,1,0,0.444444,0,0,13.666667,6,1.6667,clean
2,4,0,4,6,1,1,0,2,2,33,0,0,0.97561,0.666667,1,1,15.5,1,0.5,clean
5,2,0,12,6,4,11,0,5,0.5,45,1,1,0.4,0.5,0,0,7.4,1,0.6,clean
2,1,1,0,3,1,0,0,2,2,5,0,0,0,0.75,0,0,1.5,1,0.5,clean
6,1,0,4,18,0,1,0,4,0.555556,162,1,2,0,0.375,0,0,24.5,3,1.5,clean
2,2,0,7,28,0,2,0,2,1.333333,184,1,1,0.923077,0.7,1,2,86.5,3,1.5,clean
1,1,0,1,2,0,1,0,0,2,52,0,0,0,1,0,0,6,0,0,clean
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.555556,0,0,0,1,1,clean
2,2,0,3,6,0,1,0,2,0,22,1,1,0.5,0.666667,0,0,9.5,1,0.5,clean
46,1,0,25,133,1027,17,0,43,1.006667,2140,0.9,1,0,0.128571,0,0,45.304348,13,3.413,clean
3,1,1,0,4,3,0,0,3,2,6,0,0,0,0.666667,0,0,1,1,0.6667,clean
8,1,0,0,12,22,0,0,8,0.904762,81,1,2,0,0.34375,0,0,8.75,4,1.25,clean
66,2,0,17,174,1593,4,0,57,0.922507,1439,0.555556,2,0.272727,0.1,1,1,20.393939,7,1.2576,clean
2,1,0,2,4,1,2,0,2,2,10,0,0,0,0.75,0,0,4,1,0.5,clean
4,1,0,0,5,0,0,0,4,0.666667,28,1,0,0,0.625,0,0,5.25,1,0.75,clean
28,1,0,2,40,96,2,0,25,0.444444,1019,0.666667,0,0,0.315476,0,0,34.857143,7,1.3571,clean
2,1,0,1,5,0,1,0,2,0,18,1,1,0,0.666667,0,0,7.5,1,0.5,clean
3,1,0,1,3,3,1,0,3,2,3,0,0,0,0.666667,0,0,0,1,1,clean
11,1,0,2,24,15,1,0,11,0.64,446,0,1,0,0.318182,0,0,39.090909,5,1.2727,clean
47,1,0,20,177,739,3,0,39,0.89441,1737,1,4,0,0.097101,0,0,35.510638,15,2.383,clean
3,2,0,6,14,1,1,0,3,0,249,1,0,0.666667,0.555556,1,1,81.666667,1,0.3333,clean
12,2,0,10,55,36,0,0,10,0.727273,470,1,1,0.803922,0.772727,0,0,37.916667,3,1.5833,clean
11,1,0,16,11,55,15,0,11,2,11,0,0,0,0.484848,0,0,0,1,1,clean
9,2,0,3,78,24,0,0,6,0.625,844,1,0,0.809524,0.55,2,10,92.444444,19,4.1111,clean
5,2,0,5,10,4,4,0,5,0.5,61,1,1,0.333333,0.4,0,0,10.6,1,0.8,clean
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,clean
7,1,0,1,7,21,1,0,6,1.142857,34,0,0,0,1,0,0,2.857143,1,0.8571,clean
2,1,0,2,13,1,0,0,2,2,410,0,0,0,0.75,0,0,204,6,3,clean
24,1,0,9,119,92,1,0,13,0.83004,1158,1,3,0,0.178744,0,0,46.791667,11,1.4167,clean
4,1,0,7,9,4,2,0,1,0.666667,28,1,0,0,0.333333,0,0,5.75,1,0.5,clean
5,1,0,1,6,0,1,0,5,0.45,115,1,0,0,0.466667,0,0,21,2,1,clean
2,1,0,1,15,1,0,0,2,2,60,0,0,0,0.6,0,0,29,1,0.5,clean
3,2,0,6,12,1,2,0,3,0,50,1,1,0.5,0.611111,0,0,15.333333,1,0.6667,clean
3,2,0,2,8,3,2,0,3,1.5,47,0,0,0.9375,0.833333,0,0,14,3,1,clean
3,1,0,0,4,0,0,0,3,0.5,20,1,0,0,0.666667,0,0,5,1,0.6667,clean
9,2,0,6,28,0,1,0,8,0.5,240,1,1,0.6,0.388889,0,0,25.444444,5,1.5556,clean
8,1,0,0,17,0,0,0,8,0.52381,91,1,0,0,0.5625,0,0,10,3,1.5,clean
24,1,0,36,157,20,2,0,19,0.667984,1717,1,3,0,0.147157,0,0,70.083333,26,4.3333,clean
9,3,0,8,27,0,6,0,6,0.25,198,1,1,0.555556,0.416667,2,3,20.888889,1,0.8889,clean
2,1,0,2,4,1,1,0,1,1.878788,305,0,0,0,1,0,0,102,0,0,clean
3,2,0,3,31,3,0,0,3,2,208,0,0,0.953488,0.555556,2,5,68.333333,1,0.6667,clean
1,1,0,5,1,0,4,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
6,2,0,1,25,15,0,0,5,2,101,0,0,0.6875,0.416667,1,1,15.833333,6,1.6667,clean
2,1,0,3,14,1,0,0,2,2,245,0,0,0,0.75,0,0,121.5,4,2,clean
3,3,0,5,8,3,2,0,3,2,44,0,0,0.95122,0.666667,0,0,13.666667,1,0.6667,clean
4,1,0,1,9,2,1,0,2,0.666667,395,1,0,0,0.5,0,0,97.25,1,0.5,clean
11,1,0,13,11,55,11,0,11,2,11,0,0,0,0.290909,0,0,0,1,1,clean
2,2,0,2,4,1,0,0,1,1,9,1,0,1,1,0,0,3,0,0,clean
31,1,1,20,72,249,5,0,30,0.856863,826,1,5,0,0.14,0,0,25.096774,12,1.6774,clean
12,1,0,2,41,20,1,0,9,0.87013,354,0.571429,0,0,0.375,0,0,27.916667,4,1.75,clean
12,1,0,9,18,54,2,0,12,0.727273,60,1,1,0,0.22619,0,0,3.916667,1,0.9167,clean
2,1,0,0,8,1,0,0,1,1,28,1,0,0,1,0,0,12.5,0,0,clean
12,3,0,3,33,0,2,0,12,0.838384,241,1,4,0.76087,0.285714,2,3,18.333333,3,1.75,clean
27,1,0,21,27,351,18,0,27,2,27,0,0,0,1,0,0,0,1,1,clean
13,1,0,2,52,30,1,0,9,0.683333,764,1,0,0,0.263889,0,0,57.384615,18,3.8462,clean
5,1,2,0,6,10,0,0,5,2,8,0,0,0,0.6,1,1,0.6,1,0.8,clean
12,1,0,8,23,0,4,0,12,0.136364,543,1,2,0,0.398148,0,0,44.083333,6,2.75,clean
3,1,0,3,5,1,3,0,2,0.5,128,1,0,0,0.75,0,0,41.333333,3,1,clean
4,5,0,2,13,0,0,0,4,0,58,1,0,0.957746,0.625,1,1,13.25,1,0.75,clean
4,3,0,3,8,6,1,0,4,0.333333,38,1,0,0.928571,0.583333,0,0,8.25,2,1,clean
18,2,0,9,34,77,0,0,18,0.849673,233,1,2,0.540541,0.277778,0,0,11.444444,1,0.9444,clean
1,1,0,12,1,0,10,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
10,1,0,3,11,45,2,0,9,1,17,0,0,0,0.333333,0,0,0.6,1,0.8,clean
20,1,0,2,29,92,2,0,19,0.822368,336,1,0,0,0.375,0,0,15.4,10,1.7,clean
2,2,0,2,4,0,1,0,2,0,21,1,0,0.916667,0.666667,0,0,9,1,0.5,clean
4,1,0,1,25,2,0,0,3,0.416667,174,0,1,0,0.555556,0,0,41.5,3,1.25,clean
9,1,0,2,31,14,2,0,5,0.625,423,1,0,0,0.3125,0,0,45.777778,13,2.6667,clean
3,2,0,7,12,1,2,0,3,0,270,1,0,0.666667,0.555556,1,1,88.666667,1,0.3333,clean
4,5,1,0,8,6,0,0,4,2,20,0,0,1,0.666667,0,0,4,0,0,clean
4,1,0,5,16,4,1,0,2,0.666667,96,0,0,0,0.444444,0,0,22.75,5,1.5,clean
2,2,0,3,10,1,0,0,2,2,38,0,0,0.97619,0.75,1,1,18,1,0.5,clean
22,1,0,25,158,65,3,0,12,0.80624,1864,1,11,0,0.134921,0,0,82.409091,20,3,clean
2,4,0,5,5,1,1,0,2,2,24,0,0,0.97561,0.666667,0,0,11,1,0.5,clean
2,3,0,2,4,1,2,0,2,2,11,0,0,1,1,0,0,4.5,0,0,clean
25,1,0,0,25,300,0,0,25,1.041667,29,0,0,0,0.413333,0,0,0,1,1,clean
11,1,0,3,14,37,0,0,10,0.75,55,1,1,0,0.431818,0,0,3.818182,3,1.0909,clean
3,2,1,0,5,1,0,0,3,0.5,18,1,1,0.5,0.555556,0,0,4.666667,1,0.6667,clean
15,1,0,6,59,0,1,0,8,0.464286,915,1,2,0,0.285714,0,0,59.6,20,2.3333,clean
19,1,0,9,34,83,8,0,18,0.824074,523,1,1,0,0.394737,0,0,26.210526,17,3.4211,clean
41,1,0,3,42,820,1,0,41,1.025,113,0,0,0,0.209756,0,0,0.073171,1,0.9756,clean
3,1,0,5,17,0,1,0,2,0.6,113,1,2,0,0.625,0,0,35,1,0.3333,clean
1,1,0,0,2,0,0,0,1,2,5,0,0,0,1,0,0,3,0,0,clean
2,1,0,3,12,1,1,0,2,2,55,0,0,0,0.6,0,0,26.5,4,2,clean
5,1,0,16,32,0,5,0,2,0.666667,172,1,2,0,0.342857,0,0,32.2,2,1,clean
10,3,0,1,15,21,1,0,6,0.844444,77,1,0,0.863636,0.5,0,0,6.2,1,0.9,clean
5,1,0,0,6,2,0,0,5,0.964286,39,0.571429,0,0,0.4,0,0,5.4,1,0.8,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
6,3,0,13,7,11,13,0,5,0.8,24,1,0,0.772727,0.333333,0,0,2.666667,1,0.8333,clean
2,2,0,10,15,0,1,0,2,1.5,55,1,0,0.5,0.666667,0,0,24.5,1,0.5,clean
14,1,0,1,15,91,0,0,14,2,17,0,0,0,0.328571,0,0,0.214286,1,0.9286,clean
2,4,0,4,5,1,1,0,2,2,36,0,0,0.97561,0.666667,1,1,17,1,0.5,clean
2,1,0,3,11,1,0,0,2,2,50,0,0,0,0.75,0,0,24,2,1,clean
11,3,0,4,27,55,0,0,8,2,145,0,0,0.727273,0.375,1,1,12.181818,1,0.8182,clean
2,1,0,15,2,1,15,0,2,2,2,0,0,0,0.75,0,0,0,1,1,clean
5,2,0,5,19,6,0,0,3,0.625,396,1,0,0.625,0.4375,0,0,77.8,2,0.8,clean
2,1,0,3,14,1,1,0,2,2,67,0,0,0,0.6,0,0,32.5,5,2.5,clean
20,1,1,3,50,134,1,0,12,0.837321,342,1,1,0,0.280702,0,0,15.55,4,1.2,clean
15,1,0,0,15,105,0,0,15,2,15,0,0,0,0.333333,0,0,0,1,1,clean
2,1,0,1,14,1,0,0,2,2,104,0,0,0,0.6,0,0,51,1,0.5,clean
8,2,0,3,32,0,3,0,7,0.428571,195,0.5,2,0.538462,0.714286,0,0,23.125,2,0.875,clean
56,1,0,65,77,332,61,0,53,0.778512,1397,0.909091,2,0,0.14881,0,0,23.75,11,2.3214,clean
9,2,0,0,37,22,0,0,8,0.75,211,1,0,0.538462,0.65625,2,2,22.222222,3,1,clean
7,1,0,16,48,21,4,0,4,1.083333,286,0.5,0,0,0.196429,0,0,39.571429,1,0.8571,clean
20,2,19,25,31,160,19,0,20,0.842105,219,1,2,0.512821,0.216667,1,1,9.75,4,1.3,clean
5,1,0,11,37,8,6,0,3,0.5,183,0,0,0,0.416667,0,0,35,7,1.8,clean
9,1,1,2,13,6,2,0,9,0.125,141,0,0,0,0.4,0,0,14.333333,5,1.6667,clean
8,1,0,7,15,16,2,0,7,0.880952,171,1,4,0,0.392857,0,0,19.625,1,0.75,clean
1,1,0,2,2,0,2,0,1,2,21,0,0,0,1,0,0,3,0,0,clean
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,clean
8,2,0,3,15,0,2,0,8,0.571429,125,1,0,0.631579,0.6875,0,0,14.25,6,1.5,clean
37,4,0,1,63,110,1,0,33,0.464286,612,1,0,0.567901,0.150463,3,4,15.351351,3,1.1351,clean
7,1,0,1,11,7,1,0,6,0.5,39,1,0,0,0.571429,0,0,4.285714,1,0.8571,clean
12,1,0,3,31,0,0,0,12,0.424242,151,1,1,0,0.333333,0,0,11.333333,3,1.3333,clean
14,2,0,5,47,9,0,0,4,0.855769,583,0.5,0,0.72093,0.519231,2,4,40.071429,7,2,clean
4,1,0,6,17,4,5,0,3,0.666667,133,0.2,1,0,0.333333,0,0,31,10,4.5,clean
5,2,0,1,11,0,1,0,5,0.625,39,1,0,0.333333,0.4,0,0,6.4,1,0.8,clean
6,2,0,3,12,3,2,0,4,0.5,115,0,0,0.642857,0.458333,1,2,17.5,1,0.8333,clean
